id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target,clean_text,full_text,label,,,,,
1.90E+18,2025-03-19 06:11:35+00:00,36Dpib12339,1.78E+18,in,,0,1,0,0,https://x.com/36Dpib12339/status/1902241523737284942,"Mpaler2,hnirankara,prabowo",3,36Dpib12339,Mpaler2,MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER depresi keuangan dipengaruhi faktor kebijakan moneter ketergantungan utang kegagalan sistem perbankan penurunan harga komoditas perubahan politik ekonomi global kegagalan perusahaan,@Mpaler2 @hnirankara @prabowo Depresi keuangan dapat dipengaruhi oleh beberapa faktor antara lain: 1. Kebijakan moneter yang tidak tepat 2. Ketergantungan pada utang 3. Kegagalan sistem perbankan 4. Penurunan harga komoditas 5. Perubahan politik dan ekonomi global 6. Kegagalan perusahaan besar,negative,,,,,
1.90E+18,2025-03-19 06:21:28+00:00,Alie_Fahnoor,1.12E+18,in,𝙅𝙖𝙠𝙖𝙧𝙩𝙖,3,1,2,5,https://x.com/Alie_Fahnoor/status/1902244010439405851,,0,Alie_Fahnoor,,kabinet prabowo jarkon efisiensi anggaran dianggap isapan jempol belaka percaya kebijakan prabowo keluarkan rampingkan kabinet hapus wakil menteri tangkap koruptor miskinkan,Selama Kabinet Pak Prabowo seperti sekarang Jarkon Efisiensi Anggaran dianggap Isapan Jempol Belaka Pak Makin Banyak yang tidak percaya dengan semua kebijakan yang Bapak Prabowo keluarkan Rampingkan Kabinet Hapus Wakil Menteri Tangkap Semua Koruptor dan Miskinkan mereka,negative,,,,,
1.90E+18,2025-03-19 06:31:37+00:00,EndangWila54165,1.70E+18,in,,0,1,0,0,https://x.com/EndangWila54165/status/1902246562706903520,,0,EndangWila54165,,anggota dpr bursa efek kemarin mengamati langsung kondisi pasar menilai pengaruh kebijakan ekonomi pemerintah sentimen investor kunjungan dilaksanakan mengawasi transparansi stabilitas pasar modal memperoleh masukan,Anggota DPR mendatangi bursa efek kemarin untuk mengamati secara langsung kondisi pasar dan menilai pengaruh kebijakan ekonomi pemerintah terhadap sentimen investor. Kunjungan tersebut dilaksanakan guna mengawasi transparansi dan stabilitas pasar modal serta memperoleh masukan,neutral,,,,,
1.90E+18,2025-03-19 06:36:20+00:00,tempodotco,18129942,in,Indonesia,132,227,1358,4847,https://x.com/tempodotco/status/1902247752672931857,,0,tempodotco,,celios ihsg ambruk publik meragukan kebijakan ekonomi prabowo,Celios: IHSG Ambruk karena Publik Meragukan Kebijakan Ekonomi Prabowo https://t.co/2pfBe8yXCT,negative,,,,,
1.90E+18,2025-03-19 07:07:18+00:00,clawue666,1.53E+18,in,"Cilacap, Jawa Tengah",0,0,0,0,https://x.com/clawue666/status/1902255542648893524,Subhkan5,1,clawue666,Subhkan5,MENTIONEDUSER hilangkan spekulasi larangan listing bursa spekulatif terapkan mekanisme stabilisasi harga pegged reserve hybrid bangun ekosistem menerima pi alat pembayaran bentuk dao mengontrol kebijakan moneter supply pi,@Subhkan5 1. Hilangkan spekulasi dan larangan listing di bursa spekulatif. 2. Terapkan mekanisme stabilisasi harga (pegged reserve atau hybrid). 3. Bangun ekosistem yang hanya menerima Pi sebagai alat pembayaran. 4. Bentuk DAO untuk mengontrol kebijakan moneter dan supply Pi.,negative,,,,,
1.90E+18,2025-03-19 07:10:57+00:00,dimarsasongko98,1.78E+18,in,Jakarta,1,1,11,235,https://x.com/dimarsasongko98/status/1902256463579640080,tempodotco,1,dimarsasongko98,tempodotco,MENTIONEDUSER pelibatan tni program sipil food estate mbg bikin investor waswas pasar udah antisipasi prabowo perkuat peran militer revisi uu tni jabatan sipil tni shock nyata investor butuh arah ekonomi pertahanan,@tempodotco Pelibatan TNI dalam program sipil (food estate MBG) bikin investor was-was. Pasar udah antisipasi Prabowo bakal perkuat peran militer tapi revisi UU TNI + jabatan sipil buat TNI jadi 'shock' yang nyata. Investor butuh arah ekonomi jelas bukan pertahanan,negative,,,,,
1.90E+18,2025-03-19 07:11:18+00:00,seringham62617,1.74E+18,in,"London, England",0,3,5,43,https://x.com/seringham62617/status/1902256551794241759,Mdy_Asmara1701,1,seringham62617,Mdy_Asmara1701,MENTIONEDUSER mekanisme pengawasan ketat buyback rups disalahgunakan manajemen bertanggung merugikan pemegang saham mengurangi kepercayaan investor pasar modal,@Mdy_Asmara1701 Tanpa mekanisme pengawasan yang ketat buyback tanpa RUPS dapat disalahgunakan oleh manajemen yang tidak bertanggung jawab yang dapat merugikan pemegang saham dan mengurangi kepercayaan investor terhadap pasar modal.,negative,,,,,
1.90E+18,2025-03-19 07:19:22+00:00,KelasBitcoin,1.35E+18,in,Indonesia,0,2,0,0,https://x.com/KelasBitcoin/status/1902258581531189496,,0,KelasBitcoin,,kenaikan minat investor institusional investor institusional hedge funds perusahaan publik sovereign wealth funds membeli bitcoin lindung nilai inflasi kebijakan moneter,3. Kenaikan Minat dari Investor Institusional Investor institusional seperti hedge funds perusahaan publik dan sovereign wealth funds semakin banyak membeli Bitcoin sebagai lindung nilai terhadap inflasi dan kebijakan moneter.,positive,,,,,
1.90E+18,2025-03-19 07:26:15+00:00,sicuys,38863512,in,Indonesia Raya,0,0,0,0,https://x.com/sicuys/status/1902260312050692209,"are_inismyname,prabowo,Gerindra,bang_dasco,AlmaghribiS,BANGSAygSUJUD,IrawanRommi,kurawa,Ndons_Back,setkabgoid,Kimberley_PS08,mas_veel",12,sicuys,are_inismyname,MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER spesifik saham nya trading invest kalo trading iya penuh resiko kalo beli saham tujuannya invest ceritanya,@are_inismyname @prabowo @Gerindra @bang_dasco @AlmaghribiS @BANGSAygSUJUD @IrawanRommi @kurawa @Ndons_Back @setkabgoid @Kimberley_PS08 @mas_veel harusnya lebih spesifik lagi saham nya buat trading atau invest. kalo trading iya penuh resiko. tapi kalo beli saham tujuannya invest lain ceritanya,negative,,,,,
1.90E+18,2025-03-19 08:03:58+00:00,nadia_asif5159,1.80E+18,in,,0,0,0,0,https://x.com/nadia_asif5159/status/1902269802401689838,hnirankara,1,nadia_asif5159,hnirankara,MENTIONEDUSER klo gak salah prabowo diancam turunnya harga saham pasar trading berani membongkar korupsi terbesar indonesia,@hnirankara Klo gak salah pak prabowo memang diancam akan turunnya harga saham di pasar trading jika berani membongkar kasus korupsi terbesar di Indonesia.,negative,,,,,
1.90E+18,2025-03-19 08:46:06+00:00,whitedovetyo,1.14E+18,in,,0,1,0,0,https://x.com/whitedovetyo/status/1902280406948515895,"coin_juragan,BigAlphaID",2,whitedovetyo,coin_juragan,MENTIONEDUSER MENTIONEDUSER gover prabowo mesti gercep mengintervensi sektor strategis energi pangan harga stabil menguatkan ekspor subsidi insentif industri berbasis ekspor,@coin_juragan @BigAlphaID Gover Prabowo mesti gercep mengintervensi sektor strategis seperti energi dan pangan agar harga tetap stabil menguatkan ekspor melalui subsidi dan insentif bagi industri berbasis ekspor,negative,,,,,
1.90E+18,2025-03-19 08:46:42+00:00,cakappolitik,1.90E+18,in,,0,1,0,0,https://x.com/cakappolitik/status/1902280556601368894,,0,cakappolitik,,keberlanjutan ekonomi dimana target pemerintahan prabowogibran pertumbuhan ekonomi sisi danantara korupsi melibatkan intervensi politik mengakibatkan kerugian ekonomi sumber meningkatkan ketimpangan ekonomi,Keberlanjutan ekonomi dimana target pemerintahan Prabowo-Gibran adalah pertumbuhan ekonomi 8%. Pada sisi lainnya jika Danantara di korupsi atau melibatkan intervensi politik yang mengakibatkan kerugian ekonomi maka akan jadi sumber masalah dan meningkatkan ketimpangan ekonomi.,negative,,,,,
1.90E+18,2025-03-19 08:50:02+00:00,cakappolitik,1.90E+18,in,,0,1,0,0,https://x.com/cakappolitik/status/1902281395717992603,,0,cakappolitik,,tujuan pertemuan mambahas program makan bergizi gratis mbg pembangunan infrastruktur penguatan industri tekstil swasembada pangan energy industrialisasi pengelolaan investasi badan pengelola investasi danantara prabowo,Adapun tujuan pertemuan tersebut mambahas tentang Program Makan Bergizi Gratis (MBG) Pembangunan infrastruktur Penguatan industri tekstil Swasembada pangan dan energy dan Industrialisasi dan pengelolaan investasi melalui Badan Pengelola Investasi Danantara. Prabowo,negative,,,,,
1.90E+18,2025-03-19 09:06:34+00:00,Thespian1313,1.00E+18,in,,0,0,0,0,https://x.com/Thespian1313/status/1902285558384038145,,0,Thespian1313,,kali missed opportunity pasar modal grgr kerjaan gk ditinggal samsek megang hp dana ilmu lumayan info info a ya kesempatan kali,Beberapa kali missed opportunity di pasar modal grgr kerjaan gk bisa ditinggal samsek buat megang hp.... padahal dana ada ilmu lumayan info ada bahkan info A1 tapi ya apa mau di kata. Mungkin ada kesempatan di lain kali,negative,,,,,
1.90E+18,2025-03-19 09:39:06+00:00,AnKiiim_,1.60E+18,in,🦉🤍 ,0,1,0,0,https://x.com/AnKiiim_/status/1902293744415862811,"ArmaZulfikar,prabowo,prabowo",3,AnKiiim_,ArmaZulfikar,MENTIONEDUSER MENTIONEDUSER wkwkk intinya investor kabur gegara wowo wkwkk iya kali mokondo model lo paham ihsg anjlok mo lo jabarin ampe lo konsisten seumur hidup mokondo ya tetep aja anjlok ndasmu wo MENTIONEDUSER,@ArmaZulfikar @prabowo Wkwkk intinya investor pada kabur gegara wowo wkwkk.. Iya kali mokondo model lo paham apa itu ihsg anjlok mo lo jabarin ampe lo konsisten seumur hidup jadi mokondo ya tetep aja anjlok... Ndasmu wo @prabowo ,negative,,,,,
1.90E+18,2025-03-19 09:53:52+00:00,LeGitztimate,72498040,in,Indonesia ,0,0,0,20,https://x.com/LeGitztimate/status/1902297459965194384,"Mpok_Hanum,Saham_fess,prabowo",3,LeGitztimate,Mpok_Hanum,MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER flow uang masyarakat tu udah seret investasi gak pemerentah konoha muali ngorek emas rakyat tanah rakyat that subsidi actually substitusiyes hear that correct subsidi bentuk laen substitusi,@Mpok_Hanum @Saham_fess @prabowo Flow uang dari masyarakat tu udah sangat seret investasi juga nyaris gak ada makanya pemerentah konoha muali ngorek emas rakyat dan tanah rakyat. That subsidi actually substitusi....yes hear that correct subsidi hanyalah bentuk laen dari substitusi.,negative,,,,,
1.90E+18,2025-03-19 09:56:29+00:00,perupadata,1.26E+18,in,,30,6,227,344,https://x.com/perupadata/status/1902298118336741759,,0,perupadata,,kemarin pasar modal ambruk anggaran negara defisit daya beli masyarakat merosot,Kemarin pasar modal ambruk. Sebelumnya anggaran negara defisit. Sekarang daya beli masyarakat ternyata memang merosot. https://t.co/6tJLyw5KLs,negative,,,,,
1.90E+18,2025-03-19 10:46:51+00:00,W_Sukaryo,347751807,in,,0,0,0,0,https://x.com/W_Sukaryo/status/1902310795960316217,"KentLavis,DivHumas_Polri,ListyoSigitP,prabowo",4,W_Sukaryo,KentLavis,MENTIONEDUSER polisi tinggal angkut aja tuh alamat lengkap bukti permintaan salah yg menghambat investasi MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER,@KentLavis Pak polisi tinggal angkut aja tuh alamat lengkap dan bukti permintaan ada. Ini salah satu yg menghambat investasi pak. @DivHumas_Polri @ListyoSigitP @prabowo,negative,,,,,
1.90E+18,2025-03-19 11:08:44+00:00,MeindraDimas,310585049,in,pride of bekasi,5,11,10,209,https://x.com/MeindraDimas/status/1902316301428957680,"irwndfrry,jesswjk",2,MeindraDimas,irwndfrry,MENTIONEDUSER MENTIONEDUSER kebayang ga sih polisnya ngang ngong ngang ngong denger penjelasan pasar modal sbn ihsg dll wkwkwkw,@irwndfrry @jesswjk Kebayang ga sih pasti polisnya ngang ngong ngang ngong denger penjelasan mereka tentang pasar modal SBN IHSG dll wkwkwkw,negative,,,,,
1.90E+18,2025-03-19 11:13:21+00:00,Rizall_____,1.64E+18,in,,0,0,13,49,https://x.com/Rizall_____/status/1902317466136740305,NOTASLIMBOY,1,Rizall_____,NOTASLIMBOY,MENTIONEDUSER ihsg nilai tukar rupiah nggak didongkrak pakai survei bansos putusan mk investor nggak peduli drama politik lihat stabilitas kebijakan ekonomi trust market fundamentalnya rapuh ya wajar pasar lesu beneran,@NOTASLIMBOY IHSG dan nilai tukar Rupiah itu nggak bisa didongkrak cuma pakai survei bansos atau putusan MK. Investor nggak peduli drama politik mereka lihat stabilitas kebijakan ekonomi yang jelas dan trust market. Kalau fundamentalnya rapuh ya wajar pasar tetap lesu. Kalau beneran mau,negative,,,,,
1.90E+18,2025-03-19 11:23:06+00:00,KomangAgustria,1097991295,in,Manado,0,0,0,0,https://x.com/KomangAgustria/status/1902319916977680742,Metro_TV,1,KomangAgustria,Metro_TV,MENTIONEDUSER padamkan api menyiramkan bensin pasar respon dgn kebijakan ekonomi langkah politik,@Metro_TV Mau padamkan api dengan menyiramkan bensin pasar harus di respon dgn kebijakan ekonomi bukan langkah politik,negative,,,,,
1.90E+18,2025-03-19 12:01:27+00:00,imanomics,69560365,in,"London, UK",0,0,0,4,https://x.com/imanomics/status/1902329569153278296,"yanuarnugroho,prabowo",2,imanomics,yanuarnugroho,MENTIONEDUSER MENTIONEDUSER polisi terlibat bursa penipuanfraud kejahatan terorganisasi insider trading money laundering pendanaan terorisme cross border berdampak sistemik selebihnya otoritas bursa regulatorojk in some cases ppatk,@yanuarnugroho @prabowo Polisi baru terlibat ke bursa bila ada penipuan/fraud kejahatan terorganisasi insider trading money laundering atau pendanaan terorisme terutama cross border atau berdampak sistemik. Selebihnya cukup otoritas bursa regulator/OJK dan (in some cases) PPATK yang bekerja.,negative,,,,,
1.90E+18,2025-03-19 12:13:57+00:00,sonderwunsch_,1240640960,in,"Stuttgart, AR",0,1,0,0,https://x.com/sonderwunsch_/status/1902332714440695929,matimatikawan,1,sonderwunsch_,matimatikawan,MENTIONEDUSER kasih tau temenmu yg sok sokan dukung prabowo mainnya ga trading,@matimatikawan Kasih tau kedua temenmu yg sok sokan dukung prabowo itu padahal mainnya ga jauh2 dari trading,negative,,,,,
1.90E+18,2025-03-19 12:44:05+00:00,alvifadhollah,275842934,in,Palembang,0,0,0,0,https://x.com/alvifadhollah/status/1902340296261955973,,0,alvifadhollah,,andai prabowo berani aja tu beliau mengambil kepercayaan investor yg udah lari lepaskan ikatan yg beliau miliki dgn jokowi kroni nya risky negara koleps satunya langkah yg,Andai Prabowo berani bisa aja tu beliau mengambil kepercayaan lagi kepada investor2 yg udah lari. Caranya lepaskan semua ikatan yg beliau miliki dgn Jokowi serta kroni2 nya. Risky memang bahkan kemungkinan negara koleps sangat tinggi. Tapi ini satu2nya langkah yg tepat,negative,,,,,
1.90E+18,2025-03-19 13:10:57+00:00,metanoven,87887168,in,"Rende, Calabria",0,1,0,0,https://x.com/metanoven/status/1902347061376233969,,0,metanoven,,pemikir ekonomi aliran austrian school mises hayek nozick rothbard berpandangan intervensi pemerintah kebijakan ekonomi terpusat mencederai ekonomi situasi pasar indikator sehat tidaknya ekonomi negara,Para pemikir ekonomi aliran Austrian School seperti Mises Hayek Nozick dan Rothbard berpandangan intervensi pemerintah dan kebijakan ekonomi terpusat hanya akan mencederai ekonomi itu sendiri. Situasi pasar menjadi indikator sehat tidaknya ekonomi sebuah negara.,negative,,,,,
1.90E+18,2025-03-19 13:23:15+00:00,HASapardan,1380219260,in,,0,0,0,0,https://x.com/HASapardan/status/1902350155736850523,,0,HASapardan,,danantara yg digembargemborkan diluncurkan presiden prabowo sebulan berjalan alihalih mendorong pertumbuhan ekonomi nasional yg dicanangkan pelaku bisnis skeptis pasar modal terjun bebas masyarakat bingung nih,DANANTARA yg digembar-gemborkan sudah diluncurkan Presiden Prabowo. Hampir sebulan berjalan Alih-alih bisa mendorong pertumbuhan ekonomi nasional 8℅ seperti yg dicanangkan. Pelaku bisnis skeptis Bahkan pasar modal terjun bebas hingga 7℅ Masyarakat bingung: Ada apa nih!,negative,,,,,
1.90E+18,2025-03-19 13:25:13+00:00,meliksumanandar,1.63E+18,in,,0,0,1,3,https://x.com/meliksumanandar/status/1902350651298083326,democrazymedia,1,meliksumanandar,democrazymedia,MENTIONEDUSER pasar membaca defisit apbn gt krn a pembatalan ppn b dividen bumn masuk apbn c anggaran mbg yg ketiga alasan tsb pro bisnis ditambah pembentukan danantara amp ruu tni market distrust thd kebijakan ekonomi prabowo,@democrazymedia 1) Pasar bisa membaca DEFISIT APBN akan &gt; 3% krn: a. Pembatalan PPN 12%. b. Dividen BUMN tidak masuk APBN. c. Anggaran MBG yg besar. 2) Ketiga alasan tsb tidak Pro Bisnis ditambah pembentukan Danantara &amp; RUU TNI. 3) Market DISTRUST thd Kebijakan Ekonomi Prabowo cukup tinggi!,negative,,,,,
1.90E+18,2025-03-19 13:49:38+00:00,Puthutea,153608362,in,Yogyakarta,7,11,226,449,https://x.com/Puthutea/status/1902356795160719498,,0,Puthutea,,berbuka kuasa ala presiden prabowo analisis kacangan prabowo anak yg belajar berpuasa haus lapar lemas inging beduk magrib terdengar makanan minuman enak es teh kolak es buah gorengan,Berbuka Kuasa ala Presiden Prabowo Ini analisis kacangan. Pak Prabowo itu ibarat anak kecil yg belajar berpuasa. Merasa haus. Merasa lapar. Lemas. Inging beduk Magrib terdengar. Lalu semua makanan dan minuman terlihat enak. Menyiapkan: es teh kolak es buah gorengan ,negative,,,,,
1.90E+18,2025-03-19 14:19:23+00:00,masreyhaan,1.24E+18,in,,0,1,0,14,https://x.com/masreyhaan/status/1902364280584073662,kompascom,1,masreyhaan,kompascom,MENTIONEDUSER anak menteri ekonomi kalah anak tukang kayu belom udh carut marut gini ekonomi ga samsek arahnya kemanaa aduh,@kompascom Masa anak Menteri Ekonomi kalah sama anak tukang kayu? Belom 100 hari udh carut marut gini ekonomi ga jelas samsek arahnya mau kemanaa ini aduh,negative,,,,,
1.90E+18,2025-03-19 14:49:12+00:00,hidingdoryy,451205258,in,,0,0,0,0,https://x.com/hidingdoryy/status/1902371785380917489,,0,hidingdoryy,,made a mistake beli reksa dana saham beli rdpu apesnya kena ihsg anjlok kemarin,made a mistake beli reksa dana saham (harusnya beli rdpu) apesnya jadi kena IHSG anjlok kemarin ,negative,,,,,
1.90E+18,2025-03-19 14:58:55+00:00,sihirsederhana,1.62E+18,in,earth,0,0,0,0,https://x.com/sihirsederhana/status/1902374230362407105,,0,sihirsederhana,,kmngkinan bhw either tn atw manpower instansi tsb tdk produktif shgga tenaga tn hrs disalurkan utk jabatan yg diduduki sipil utk arah kebijakan ekonomi negara msh abu pdhl ekonomi mrpkn pilar dr sbh negara knp g fokus menata kebijakan ekonomi dl,3. artinya ada kmngkinan bhw either tn* atw manpower instansi2 tsb tdk produktif shgga tenaga tn* hrs disalurkan utk jabatan yg diduduki sipil 4. utk saat ini arah kebijakan ekonomi negara msh abu2. pdhl ekonomi mrpkn pilar dr sbh negara. knp g fokus menata kebijakan ekonomi dl?,negative,,,,,
1.90E+18,2025-03-19 15:24:08+00:00,penikmat__sepi,387447742,in,,0,1,0,0,https://x.com/penikmat__sepi/status/1902380573936775680,"are_inismyname,prabowo,Gerindra,bang_dasco,AlmaghribiS,BANGSAygSUJUD,IrawanRommi,kurawa,Ndons_Back,setkabgoid,Kimberley_PS08,mas_veel",12,penikmat__sepi,are_inismyname,MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER trading halt ihsg nyentuh penurunan mengikuti aturan aksi profit taking,@are_inismyname @prabowo @Gerindra @bang_dasco @AlmaghribiS @BANGSAygSUJUD @IrawanRommi @kurawa @Ndons_Back @setkabgoid @Kimberley_PS08 @mas_veel -trading halt itu karena IHSG nyentuh penurunan 5% dalam 1 hari karena mengikuti aturan bukan karena aksi profit taking.,negative,,,,,
1.90E+18,2025-03-19 15:26:49+00:00,syakuronnansy,61132090,in,,0,0,0,0,https://x.com/syakuronnansy/status/1902381252784930907,,0,syakuronnansy,,ga paham gimana pasar modal ngotot aja,Itu ga paham gimana pasar modal bekerja masih ngotot aja.,negative,,,,,
1.90E+18,2025-03-19 16:12:25+00:00,dilly_delly,1.16E+18,in,,0,0,0,0,https://x.com/dilly_delly/status/1902392727612092873,,0,dilly_delly,,losing million in just a fuckin second infokan reksa dana terdekat,Losing 4 million in just a fuckin second Infokan reksa dana terdekat,negative,,,,,
1.90E+18,2025-03-19 16:20:29+00:00,Heraloebss,1.25E+18,in,I n d o n e s i a,5,20,18,83,https://x.com/Heraloebss/status/1902394756006879726,,0,Heraloebss,,ihsg tibatiba ambruk direktur bei pengamat berbeda pandangan penyebab direktur bei imbas sentimen global kebijakan ekonomi perang tarif dijalankan presiden as penyebabnya negeri ekonom wijayanto samirin disebabkan faktor,IHSG Tiba-tiba Ambruk Direktur BEI dan Pengamat Berbeda pandangan soal Penyebab ■ Direktur BEI : imbas sentimen global (kebijakan ekonomi dan perang tarif yang dijalankan Presiden AS) - PENYEBABNYA DARI LUAR NEGERI ■ Ekonom Wijayanto Samirin : Disebabkan oleh faktor,negative,,,,,
1.90E+18,2025-03-19 16:21:48+00:00,tinutuanricaroa,100505323,in,,0,0,0,0,https://x.com/tinutuanricaroa/status/1902395088254521806,"detikcom,prabowo,gibran_tweet",3,tinutuanricaroa,detikcom,MENTIONEDUSER kalo amrik dibebaskan pajak pemerintah trump utk mendorong pertumbuhan ekonomi dipalakin MENTIONEDUSER MENTIONEDUSER kemana kah common sense,@detikcom Kalo di amrik sana malah hal begini dibebaskan pajak oleh pemerintah trump utk mendorong pertumbuhan ekonomi disini malah dipalakin @prabowo @gibran_tweet kemana kah common sense kalian?,negative,,,,,
1.90E+18,2025-03-19 17:22:19+00:00,celebesid_,9.96E+17,in,Indonesia,0,0,0,0,https://x.com/celebesid_/status/1902410316665029029,"lulukhamidah,BosPurwa",2,celebesid_,lulukhamidah,MENTIONEDUSER MENTIONEDUSER akui sj reformasi gagal klo sy prabowo bilang reformasi gagal yg berhasil reformasi mengusut temannya yg matipun gak yg kue rakyat hina dgn subsidi serigala berbulu domba,@lulukhamidah @BosPurwa Akui sj reformasi gagal . Bahkan KLO sy Prabowo saya akan bilang reformasi gagal . Apa yg berhasil dari reformasi? Bahkan untuk mengusut temannya yg matipun gak ada yg bisa. Bagi2 kue. Rakyat di hina dgn subsidi. Semuanya serigala berbulu domba.,negative,,,,,
1.90E+18,2025-03-19 17:22:41+00:00,fikriali007,534803196,in,Cilegon-Banten,0,0,0,0,https://x.com/fikriali007/status/1902410408847462722,"StefanAntonio__,prabowo,gibran_tweet",3,fikriali007,StefanAntonio__,MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER pemerintah peka udah demo mahasiswa dll emang pemerintah seneng liat negaranya hancur profit pejabatnya,@StefanAntonio__ @prabowo @gibran_tweet Kenapa pemerintah tidak peka udah ada demo mahasiswa dll Apa emang pemerintah seneng liat negaranya hancur tapi profit buat pejabatnya,negative,,,,,
1.90E+18,2025-03-19 19:38:08+00:00,Hdijatmiko,158786180,in,Masih di Dunia ,0,0,0,0,https://x.com/Hdijatmiko/status/1902444495133962400,,0,Hdijatmiko,,aneh pemerintah ihsg anjlok diberesin mengevaluasi kebijakan ekonomi eh bayar buzer udah gak ndas,Memang aneh pemerintah kita ini IHSG anjlok bukannya diberesin dengan mengevaluasi kebijakan ekonomi eh ini malah bayar buzer memang udah gak ada ndas semua mereka ini. #TolakRUUTNI #tolakdwifungsitni,negative,,,,,
1.90E+18,2025-03-19 20:35:44+00:00,IrawanRommi,1.35E+18,in,"Kalimantan Barat, Indonesia",0,0,0,0,https://x.com/IrawanRommi/status/1902458994301792515,"tanjung_nuzul,bumnbersatu,are_inismyname,prabowo,Gerindra,bang_dasco,AlmaghribiS,BANGSAygSUJUD,kurawa,Ndons_Back,setkabgoid,Kimberley_PS08,mas_veel",13,IrawanRommi,tanjung_nuzul,MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER mending lu jauhin deh main trading saham kawan gw rugikan ratusan jt uang nasabah nya kalah trader,@tanjung_nuzul @bumnbersatu @are_inismyname @prabowo @Gerindra @bang_dasco @AlmaghribiS @BANGSAygSUJUD @kurawa @Ndons_Back @setkabgoid @Kimberley_PS08 @mas_veel Mending lu jauhin deh main trading saham. Beberapa kawan gw rugikan ratusan jt uang nasabah nya hanya karena kalah trader.,negative,,,,,
1.90E+18,2025-03-19 20:43:30+00:00,xoxocuan,1.39E+18,in,"Bali, Indonesia",0,0,0,0,https://x.com/xoxocuan/status/1902460949329801613,,0,xoxocuan,,gw gak bandingin jaman jokowi investor percaya hehehe doang ihsg jeblok pull back naiknya cepat recovery aja pas pandemi ihsg oversold kocak zaman prabowo pandemi investor kabur,Gw gak mau bandingin tapi jaman jokowi investor percaya hehehe tahun 2020 doang IHSG jeblok dan PULL BACK naiknya cepat juga recovery Cuma tahun 2020 aja pas pandemi IHSG oversold Yang kocak itu zaman prabowo Rasa pandemi investor kabur,negative,,,,,
1.90E+18,2025-03-19 20:46:57+00:00,stegoakanmenang,1.75E+18,in,mlg,0,1,0,0,https://x.com/stegoakanmenang/status/1902461816346902616,_ursagiboy,1,stegoakanmenang,_ursagiboy,MENTIONEDUSER ngaruh subsidi negara tsb malay kalo ngasi subsidi gede bgttt kalo brunei si salah exportir minyak dibanding penduduk nya ga kalah kebijakan fiskal negara tsbt ga sii,@_ursagiboy sebenarnya ini itu ngaruh ke subsidi di negara tsb malay itu kalo ngasi subsidi gede bgttt. kalo Brunei si salah satu exportir minyak dibanding jumlah penduduk nya juga sedikit. dan ga kalah penting dari kebijakan fiskal negara tsbt ga sii?,negative,,,,,
1.90E+18,2025-03-19 21:13:11+00:00,EkoApan,1.63E+18,in,,0,0,0,0,https://x.com/EkoApan/status/1902468418118545684,"kompascom,SBYudhoyono,prabowo,bang_dasco",4,EkoApan,kompascom,MENTIONEDUSER de best msh jaman MENTIONEDUSER tim solid mentri oke iklim investasi stabil hrsna MENTIONEDUSER MENTIONEDUSER bs meniru hrsna bilangna jg hiduuuuup sby,@kompascom De best msh jaman @SBYudhoyono .....tim solid mentri cukup oke iklim investasi stabil. Hrsna pak @prabowo @bang_dasco bs meniru dan hrsna bilangna jg hiduuuuup sby.....,negative,,,,,
1.90E+18,2025-03-19 21:22:25+00:00,amrilnuryan,41330129,in,,0,0,0,0,https://x.com/amrilnuryan/status/1902470739154104462,"are_inismyname,prabowo,Gerindra,bang_dasco,AlmaghribiS,BANGSAygSUJUD,IrawanRommi,kurawa,Ndons_Back,setkabgoid,Kimberley_PS08,mas_veel",12,amrilnuryan,are_inismyname,MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER saham korelasi langsung rakyat saham menggerakkan investasi modal sektor riil membuka lapangan kerja lu bacotin lebar trading mainan spekulan pake bawa trading terms thread sampah,@are_inismyname @prabowo @Gerindra @bang_dasco @AlmaghribiS @BANGSAygSUJUD @IrawanRommi @kurawa @Ndons_Back @setkabgoid @Kimberley_PS08 @mas_veel Saham memang tidak punya korelasi langsung ke rakyat tapi saham menggerakkan investasi sebagai modal sektor riil yang membuka lapangan kerja. yang lu bacotin panjang lebar itu trading mainan spekulan. pake bawa trading terms di thread sampah.,negative,,,,,
