full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
@BosPurwa @prabowo Tenang aja GoTo kan punya si Boy Thohir tinggal nyuruh si Erick ngomong sama Wowok minta subsidi...Wowowk pasti takluk.,1.89962246965451E+018,2025-03-12 00:44:24+00:00,vortela9751,1.7269772591255E+018,in,,0,0,1,0,https://x.com/vortela9751/status/1899622469654511919,"BosPurwa,prabowo",2,vortela9751,BosPurwa
@txtdarisugab Pak prabowo ayolah jangan teken swasta terus nanti kalo investor pada kabur ujung nya PHK lagi dan lagi,1.89962769614314E+018,2025-03-12 01:05:10+00:00,bintararidho,1.67133913418998E+018,in,"Pondokgede, Indonesia",1,1,6,54,https://x.com/bintararidho/status/1899627696143143106,txtdarisugab,1,bintararidho,txtdarisugab
@bacottetangga__ @Abrata73647759 Cc @prabowo @Gerindra @ListyoSigitP bukanya ada aturan larangan gininan pak .?ginian yg bikin pengusaha maupun investor dilema in8 negara HUKUM APA NEGARA PREMAN pak @prabowo ?nanggung jadikan asli NEGARA KORUPTOR DAN PREMAN .,1.89964593686508E+018,2025-03-12 02:17:39+00:00,hemaviton99,8.00312861582994E+017,in,"Negara, Indonesia",0,1,16,124,https://x.com/hemaviton99/status/1899645936865087968,"bacottetangga__,Abrata73647759,prabowo,Gerindra,ListyoSigitP,prabowo",6,hemaviton99,bacottetangga__
Bicara Proyek Strategis Nasional bicara Investasi &amp; Investor. Kalu PSN yg sdh ditetapkan oleh @jokowi terus dibatalkan oleh @prabowo artinya tdk ada jaminan kepastian hukum dlm berinvestasi di Indonesia. Bye2 pertumbuhan ekonomi 8%,1.89965734272955E+018,2025-03-12 03:02:59+00:00,bumnbersatu,191951600,in,KPK,1,17,8,45,https://x.com/bumnbersatu/status/1899657342729556341,"jokowi,prabowo",2,bumnbersatu,jokowi
@ukhtielya @txtdarisugab @prabowo Mau nya pemerintah begitu.tapi aplikator kayak bakal mikir wong udah merasa paling banyak berjasa yang jelas mereka mikir rakyat Indonesia udah ketergantungan ekonomi.tunggu aja lagi revisi UU yang di buat DPR untuk peraturan regulasi berikut nya.kalo smpe ditangan perhubungan.,1.89967079413474E+018,2025-03-12 03:56:26+00:00,YobruhYt,1.24623724456367E+018,in,,0,0,0,1,https://x.com/YobruhYt/status/1899670794134753644,"ukhtielya,txtdarisugab,prabowo",3,YobruhYt,ukhtielya
Faktor Tak Terduga Detail menarik adalah bagaimana krisis 1998 di Indonesia meskipun menghambat justru mendorong reformasi demokrasi dan kebijakan fiskal yang lebih hati-hati yang membantu pemulihan jangka panjang ...,1.89968694412224E+018,2025-03-12 05:00:36+00:00,jesseeliasano,1.84426657413356E+018,in,,0,1,0,0,https://x.com/jesseeliasano/status/1899686944122257818,,0,jesseeliasano,
@prabowo Pak rupiah kita melemah karena subsidi dicabut ekonomi melemah daya beli turun karena hrg hrg melambung cabut subsidi membangun dg utang sama saja tak ada ngaruhnya ke ekonomi kita karena kita menghabiskan uang bukan menghasilkan uang point penting hrg harus terjangkau,1.89968934507606E+018,2025-03-12 05:10:09+00:00,61872479686b4ad,3140862786,in,,0,0,0,0,https://x.com/61872479686b4ad/status/1899689345076076594,prabowo,1,61872479686b4ad,prabowo
@StefanAntonio__ Pertanyaannya: apa yg terjadi di aspek non ekonomi di Indonesia? Jawabannya gampang.. terpilihnya Prabowo Gibran di pilpres 2024.,1.89970265895876E+018,2025-03-12 06:03:03+00:00,cak_daus,53009638,in,Jakarta Capital Region,0,0,0,0,https://x.com/cak_daus/status/1899702658958774689,StefanAntonio__,1,cak_daus,StefanAntonio__
Pasca-krisis pertumbuhan rata-rata 10 7% (Hah? Woi @grok! Hahaha) hingga 2023 menunjukkan pemulihan didukung oleh reformasi demokrasi dan kebijakan fiskal yang lebih hati-hati sesuai teori ekonomi institusional.,1.89971070161619E+018,2025-03-12 06:35:00+00:00,jesseeliasano,1.84426657413356E+018,in,,0,1,0,0,https://x.com/jesseeliasano/status/1899710701616201998,grok,1,jesseeliasano,grok
Jika inflasi naik maka Fed berkemungkinan untuk mengetatkan kebijakan moneter sehingga jumlah edar uang berkurang karena Fed hawkish menahan longgarnya moneter. Mengetatkan kebijakan moneter artinya melanjutkan Quantitative Tightening yaitu mengurangi neraca keuangan Fed.,1.89972699136206E+018,2025-03-12 07:39:44+00:00,hoteliercrypto,1.52712882590122E+018,in,"Bali, Indonesia",0,1,2,21,https://x.com/hoteliercrypto/status/1899726991362064688,,0,hoteliercrypto,
@Cyberwatch0611 @saiful_mujani @prabowo menengah gimana ka? yag ada menengah mpot mpotan subsidi ga dapet paling cuman bensin doang,1.89973962676997E+018,2025-03-12 08:29:57+00:00,acelovedonut,1.35478057972034E+018,in,,0,1,0,3,https://x.com/acelovedonut/status/1899739626769981771,"Cyberwatch0611,saiful_mujani,prabowo",3,acelovedonut,Cyberwatch0611
Nah selain contoh tadi adakah insentif pajak DTP lain yang Temankeu ketahui? #KamusKeu,1.89974032467695E+018,2025-03-12 08:32:43+00:00,KemenkeuRI,600673907,in,Indonesia,0,1,9,4,https://x.com/KemenkeuRI/status/1899740324676952174,,0,KemenkeuRI,
@prabowo 5 Ada Hal jauh lebih penting atas kepastian hukum Pemerintah Sekarang memang tegas dan terjadi.Kepastian hukum membangun TRUST mayarakat global maupun rakyat indonesia yang ujungnya Investasi masuk. Investor asing dandalam negri saat ini gamang/takut gegara no kepastian Hukum,1.8997478993047E+018,2025-03-12 09:02:49+00:00,Jhon47088223421,1.63863602748419E+018,in,,0,1,1,1,https://x.com/Jhon47088223421/status/1899747899304718445,prabowo,1,Jhon47088223421,prabowo
@Cyberwatch0611 @saiful_mujani @prabowo Tol bbm subsidi ya utk menengah ke atas termasuk bansos kip blt dll org miskin tambah . Apa Lg apdapsi + tidak kelihatan pengentasan kemiskinan,1.89977044746363E+018,2025-03-12 10:32:25+00:00,DanuInang46537,1.82214029459207E+018,in,"Kota Medan, Sumatera Utara",0,0,0,2,https://x.com/DanuInang46537/status/1899770447463633044,"Cyberwatch0611,saiful_mujani,prabowo",3,DanuInang46537,Cyberwatch0611
@budimandjatmiko @prabowo Bangsa ini dak perlu sekolah gratis BBM subsidi gas subsidi atau makan gratis yg menu nya masyaallah itu. Bangsa ini akan makmur sejahtera klo aparat kerja jujur adil dan amanah.,1.89978906088694E+018,2025-03-12 11:46:23+00:00,AzizR86857,1.72784639491517E+018,in,,0,0,0,2,https://x.com/AzizR86857/status/1899789060886950294,"budimandjatmiko,prabowo",2,AzizR86857,budimandjatmiko
@kumparan Lebih baik makan gratis stop aja klo hal2 kayak gini masih ada malu kalo orang usaha dipalakin mulu gak ormas gak pejabatnya gmn investor mau masuk ? @prabowo,1.899803616028E+018,2025-03-12 12:44:13+00:00,caktretan,4864191085,in,Serambi Madinah - Metropolitan,0,0,0,0,https://x.com/caktretan/status/1899803616028008651,"kumparan,prabowo",2,caktretan,kumparan
@BosPurwa @prabowo Kalo gw jadi grab atau gojek ya ok gw kasih THR tapi syarat pemerintah berikan insentif pajak atau mungkin tax holiday untuk periode tertentu supaya perusahaan pun juga bisa ngurangi beban demi jaminan mitra dan pekerjanya,1.89980661704414E+018,2025-03-12 12:56:08+00:00,changeyouth_,1.17572502854296E+018,in,,0,0,0,0,https://x.com/changeyouth_/status/1899806617044148660,"BosPurwa,prabowo",2,changeyouth_,BosPurwa
Kenapa bisa sulit? Kesulitan ini gak lepas dari kebijakan pemangkasan anggaran oleh Presiden Prabowo Subianto. Pemerintah baru saja memangkas Rp 50 5 triliun untuk transfer ke daerah (TKD). Imbasnya setiap daerah kehilangan dana sekitar Rp 50-100 miliar.,1.89981338371478E+018,2025-03-12 13:23:02+00:00,tempodotco,18129942,in,Indonesia,23,1,21,116,https://x.com/tempodotco/status/1899813383714795850,,0,tempodotco,
@BosPurwa @prabowo bisa saham semua petinggi2 kakap nya goto di likuid aja ketutup itu 7.5 mah,1.89983382454628E+018,2025-03-12 14:44:15+00:00,laywookcom,1.27191882750521E+018,in,biar ga ngiklan 👉,0,0,0,0,https://x.com/laywookcom/status/1899833824546296073,"BosPurwa,prabowo",2,laywookcom,BosPurwa
@kompascom Sebaiknya mundur lebih terhormat. Reputasinya sudah sirna. Sejak sebagai pemegang Saham Jiwasraya mangkir mengembalikan uang anak yatim janda Pensiunan dan lansia nasabah jiwasraya. @erickthohir @smindrawatii @ojkindonesia @prabowo,1.89983671195548E+018,2025-03-12 14:55:44+00:00,machrilmachril1,1.60572747569411E+018,in,"Denpasar, Bali",0,6,8,103,https://x.com/machrilmachril1/status/1899836711955480730,"kompascom,erickthohir,smindrawatii,ojkindonesia,prabowo",5,machrilmachril1,kompascom
@Ganjar_Mahfud03 @prabowo Semenjak digulirkan DANANTARA saham jatuh artinya kepercayaan dari investor dan dunia usaha runtuh Belum lagi soal birokrasi dan ormas,1.89983708078168E+018,2025-03-12 14:57:11+00:00,OmpungGuru,1.3620179263043E+018,in,,0,1,1,2,https://x.com/OmpungGuru/status/1899837080781689137,"Ganjar_Mahfud03,prabowo",2,OmpungGuru,Ganjar_Mahfud03
Ngeliat huru hara dunia investasi macam ihsg danantara nilai rupiah korupsi utang negara dari pemerintahan sebelumnya.. keknya Allah emg nolong Pak Anies buat ga jadi presiden karena dibanding pak prabowo yg emang konglomerat pasti lebih gampang lobby konglo lain gak sih?,1.89983814403742E+018,2025-03-12 15:01:25+00:00,nfitik,4678953102,in,,0,0,0,0,https://x.com/nfitik/status/1899838144037425255,,0,nfitik,
Dengan pengalaman panjangnya dalam menjaga stabilitas ekonomi Indonesia Sri Mulyani memiliki kredibilitas tinggi di mata investor global sesuatu yang sangat dibutuhkan oleh pemerintahan Prabowo untuk menarik investasi dan menjaga stabilitas keuangan negara.,1.89983955508965E+018,2025-03-12 15:07:01+00:00,G3nX_files,1.34703155177142E+018,in,"Tanjung Priok, Indonesia",0,1,3,3,https://x.com/G3nX_files/status/1899839555089662276,,0,G3nX_files,
@realfedinuril @doublepaijo @prabowo Makanya Indonesia jadi terpuruk ekonomi rakyat bencana dimana-mana seperti saat ini karena banyak para pemilih dan pemuja pemimpi yang tidak konsisten dgn janji dan UU bahkan peraturan yang dibuat sendiri pun kadang dilanggar,1.89984490243721E+018,2025-03-12 15:28:16+00:00,ucupaja11,247545041,in,jakarta,0,0,0,3,https://x.com/ucupaja11/status/1899844902437216290,"realfedinuril,doublepaijo,prabowo",3,ucupaja11,realfedinuril
Kebijakan fiskal harus lebih countercyclical: Reformasi insentif pajak agar lebih selektif &amp; berbasis kinerja. Optimalisasi kepatuhan dengan compliance risk management yang adaptif. Peningkatan efektivitas belanja negara untuk memperbaiki multiplier effect terhadap,1.8998578799744E+018,2025-03-12 16:19:50+00:00,KemenperinRI,1.03078955286712E+018,in,di rumah,0,1,3,19,https://x.com/KemenperinRI/status/1899857879974416548,,0,KemenperinRI,
Insentif pajak buat UMKM bikin pengusaha kecil bisa berkembang lebih cepat. #BerkahRamadan2025,1.89986140732125E+018,2025-03-12 16:33:51+00:00,lia_ningrum0,1.58552121218832E+018,in,,0,0,0,0,https://x.com/lia_ningrum0/status/1899861407321252353,,0,lia_ningrum0,
@bumnbersatu @jokowi @prabowo Dilematis mas. Mau melanjutkan setelah di evaluasi ada hal yang di langgar. Di batalkan mengurangi kepercayaan investor. Pelajaran berharga buat pemerintah pak Prabowo. Sebelum mengambil kebijakan harus dengan kajian. Tanpa kajian dgn mudah dibatalkan pemerintah berikutnya,1.89986160817808E+018,2025-03-12 16:34:39+00:00,MasCatur1977,1.72969909318075E+018,in,,0,0,0,0,https://x.com/MasCatur1977/status/1899861608178094550,"bumnbersatu,jokowi,prabowo",3,MasCatur1977,bumnbersatu
pergerakan likuiditas pasar uang dan modal itu berasal dari idle fund orang super kaya. Idle fund diinvestasikan pada pasar obligasi negara dan AAA rate corporate bond. Juga di pasar modal untuk saham blue chip dan surat berharga emas. Asset itu ditempatkan di bank custodian.,1.89988152679347E+018,2025-03-12 17:53:48+00:00,taksuka,81058880,in,,0,0,0,0,https://x.com/taksuka/status/1899881526793486670,,0,taksuka,
Prabowo hadir dengan solusi yang sangat dibutuhkan di bulan Ramadan ini STIMULUS EKONOMI PEMERINTAH. #BerkahRamadan2025,1.89988454287564E+018,2025-03-12 18:05:47+00:00,gibran_abidin1,1.68839151012615E+018,in,,0,0,0,0,https://x.com/gibran_abidin1/status/1899884542875640266,,0,gibran_abidin1,
Dengan kebijakan Prabowo Ramadan 2025 penuh optimisme dan kerjasama STIMULUS EKONOMI PEMERINTAH. #BerkahRamadan2025,1.89989108629185E+018,2025-03-12 18:31:47+00:00,fajar_sidiq56,1.69644618625185E+018,in,,0,0,0,0,https://x.com/fajar_sidiq56/status/1899891086291865633,,0,fajar_sidiq56,
Presiden Prabowo paham banget kebutuhan kita bikin ramadan ini jadi lebih teratur STIMULUS EKONOMI PEMERINTAH. #BerkahRamadan2025,1.89989137542197E+018,2025-03-12 18:32:56+00:00,gibran_raihan21,1.6822416135135E+018,in,,0,0,0,0,https://x.com/gibran_raihan21/status/1899891375421984843,,0,gibran_raihan21,
@TheEagle_BEN @KemensetnegRI Subsidi orang kaya pak presiden @prabowo .... enak yaa jadi orang kaya ... disokong pajak rakyat miskin,1.89991506257348E+018,2025-03-12 20:07:04+00:00,faiza_Abdullah8,1.60657953012645E+018,in,indonesia,0,0,0,1,https://x.com/faiza_Abdullah8/status/1899915062573490611,"TheEagle_BEN,KemensetnegRI,prabowo",3,faiza_Abdullah8,TheEagle_BEN
@geloraco Jangan jika langsung tersangkakan saja si aktor papa minta saham ini. Ayo pak @prabowo mumpung anda sekarang presidennya ,1.89996200462406E+018,2025-03-12 23:13:36+00:00,cahy4nto,142945130,in,Jakarta,0,0,0,0,https://x.com/cahy4nto/status/1899962004624073159,"geloraco,prabowo",2,cahy4nto,geloraco
Stimulus Prabowo memberikan kepercayaan ekonomi selama Ramadan hingga meriahnya Idul Fitri #BerkahRamadan2025,1.89996903506608E+018,2025-03-12 23:41:32+00:00,david_ngrha08,1.68193235972852E+018,in,,0,0,0,0,https://x.com/david_ngrha08/status/1899969035066085454,,0,david_ngrha08,
Ekonomi jadi mantap selama Ramadan berkat sentuhan Prabowo. Gak kebayang kan #BerkahRamadan2025,1.89997050585754E+018,2025-03-12 23:47:22+00:00,gibran_raihan21,1.6822416135135E+018,in,,0,0,0,0,https://x.com/gibran_raihan21/status/1899970505857540557,,0,gibran_raihan21,
Di bawah kebijakan Prabowo ekonomi stabil selama bulan penuh berkah dan hari fitri #BerkahRamadan2025,1.89997511664332E+018,2025-03-13 00:05:42+00:00,rika_prmtaa,1.83588124123065E+018,in,,0,0,0,0,https://x.com/rika_prmtaa/status/1899975116643328332,,0,rika_prmtaa,
Kebijakan ekonomi Prabowo di Ramadan sampai Idul Fitri bikin semua orang merasa diistimewakan #BerkahRamadan2025,1.89997544323692E+018,2025-03-13 00:07:00+00:00,drmwnsyh33,1.69937200122239E+018,in,,0,0,0,0,https://x.com/drmwnsyh33/status/1899975443236929654,,0,drmwnsyh33,
Kebijakan stimulus ekonomi Prabowo dukung masyarakat terus kembangkan usaha dari Ramadan hingga Idul Fitri #BerkahRamadan2025,1.89998161467717E+018,2025-03-13 00:31:31+00:00,ellis_winarsih,1.6990159509543E+018,in,,0,0,0,0,https://x.com/ellis_winarsih/status/1899981614677188910,,0,ellis_winarsih,
Pagi Pak @prabowo mohon izin mau bertanya apakah pemerintah berani membubarkan ormas yang seringkali memeras / malak pengusaha investor atau pemda misalnya untuk biaya keamanan parkir THR dsb ,1.8999837280066E+018,2025-03-13 00:39:55+00:00,emerson_yuntho,155928815,in,Strategis. Mobil Masuk,11,39,78,267,https://x.com/emerson_yuntho/status/1899983728006619356,prabowo,1,emerson_yuntho,prabowo
Kesepakatan ini dicapai dalam pertemuan bilateral antara Presiden Prabowo Subianto dan Sekretaris Jenderal Partai Komunis Vietnam To Lam di Istana Negara pada 10 Maret 2025. Selain investasi di sektor otomotif kedua negara juga menandatangani tiga dokumen kerja sama di bidang,1.89998984953457E+018,2025-03-13 01:04:14+00:00,GNFI,39677695,in,Indonesia,0,0,1,3,https://x.com/GNFI/status/1899989849534587367,,0,GNFI,
Hr ini udah naik 7% aja padahal awal minggu baru 6% terimakasih Bapak Prabowo dan Pak Gibran... UK ga jadi resesi gara2 itungan ekonomi pake USD nah USD nya turun 7% jdnya ekonomi bertumbuh 0.75%... yeyeye,1.89999925770657E+018,2025-03-13 01:41:37+00:00,sirkuspikadili,58842178,in,,0,1,0,0,https://x.com/sirkuspikadili/status/1899999257706586301,,0,sirkuspikadili,
Dengan kebijakan ekonomi kreatif Prabowo paparkan harapan baru saat Ramadan #BerkahRamadan2025,1.90000544044614E+018,2025-03-13 02:06:12+00:00,adnan_firdaus73,1.69636773133405E+018,in,,0,0,0,0,https://x.com/adnan_firdaus73/status/1900005440446156877,,0,adnan_firdaus73,
Rayakan Ramadan hingga Idul Fitri dengan optimisme berkat stimulus ekonomi dari Prabowo #BerkahRamadan2025,1.90000687607648E+018,2025-03-13 02:11:54+00:00,andi_pratma15,1.84386892715328E+018,in,,0,0,0,0,https://x.com/andi_pratma15/status/1900006876076495039,,0,andi_pratma15,
Dalam Ramadan ini stimulus ekonomi Prabowo dorong optimisme hadapi Idul Fitri dengan bekalan semangat baru #BerkahRamadan2025,1.90000701586454E+018,2025-03-13 02:12:27+00:00,layla_gini,1.70180349552611E+018,in,,0,0,0,0,https://x.com/layla_gini/status/1900007015864557833,,0,layla_gini,
Dengan kebijakan Ramadan Prabowo ekonomi lokal makin menguat #BerkahRamadan2025,1.9000085767622E+018,2025-03-13 02:18:39+00:00,juan_adryan82,1.69672058633938E+018,in,,0,0,0,0,https://x.com/juan_adryan82/status/1900008576762208491,,0,juan_adryan82,
Ramadan makin menjanjikan dengan kebijakan ekonomi dari Prabowo hingga Idul Fitri #BerkahRamadan2025,1.90000970989536E+018,2025-03-13 02:23:09+00:00,laras_rahimah,1.7000577020122E+018,in,,0,0,0,0,https://x.com/laras_rahimah/status/1900009709895377075,,0,laras_rahimah,
Ramadan menjadi momen pemulihan ekonomi dengan adanya program stimulus ekonomi pemerintah. #BerkahRamadan2025,1.90001242528778E+018,2025-03-13 02:33:57+00:00,reza_febriann1,1.61310105864096E+018,in,,0,0,0,0,https://x.com/reza_febriann1/status/1900012425287786942,,0,reza_febriann1,
Selain itu juga seharusnya memungkinkan pelonggaran kebijakan moneter lebih lanjut jika muncul tanda-tanda pelemahan di pasar tenaga kerja AS. *Disclaimer On,1.90001532563641E+018,2025-03-13 02:45:28+00:00,TalkToPhillip,176733069,in,Indonesia,0,1,0,0,https://x.com/TalkToPhillip/status/1900015325636419753,,0,TalkToPhillip,
Gagasan Prabowo sukses bangkitkan optimisme ekonomi selama puasa #BerkahRamadan2025,1.90002298242224E+018,2025-03-13 03:15:54+00:00,dorelia_miralia,1.69492971892624E+018,in,,0,0,0,0,https://x.com/dorelia_miralia/status/1900022982422257983,,0,dorelia_miralia,
Yuk sambut Ramadan dengan optimisme ekonomi lewat dukungan Prabowo #BerkahRamadan2025,1.90002367277952E+018,2025-03-13 03:18:38+00:00,amir_dullah67,1.6960256562563E+018,in,,0,0,0,0,https://x.com/amir_dullah67/status/1900023672779530503,,0,amir_dullah67,
Kebijakan Prabowo sajikan stimulus ekonomi buat Ramadan lebih berwarna #BerkahRamadan2025,1.90002896028687E+018,2025-03-13 03:39:39+00:00,anisa_kartika42,1.70260341863503E+018,in,,0,0,0,0,https://x.com/anisa_kartika42/status/1900028960286871899,,0,anisa_kartika42,
Bersiap Idul Fitri tanpa galau ekonomi berkat kebijakan Prabowo #BerkahRamadan2025,1.9000301256617E+018,2025-03-13 03:44:17+00:00,zanna_kirania99,1.70258699622362E+018,in,,0,0,0,0,https://x.com/zanna_kirania99/status/1900030125661708783,,0,zanna_kirania99,
Aman dan nyaman Ramadan dan Lebaran 2025 berkat kebijakan ekonomi yang terencana #BerkahRamadan2025,1.90003404962597E+018,2025-03-13 03:59:53+00:00,anrez_put01,1.6996943495783E+018,in,,0,0,0,0,https://x.com/anrez_put01/status/1900034049625981293,,0,anrez_put01,
Kebijakan ekonomi tepat sasaran bikin semua lebih tenang dan bersahaja #BerkahRamadan2025,1.90003460215822E+018,2025-03-13 04:02:04+00:00,yudha_triyono4,1.69135139177065E+018,in,,0,0,0,0,https://x.com/yudha_triyono4/status/1900034602158223548,,0,yudha_triyono4,
Nikmatnya Ramadan dan Lebaran 2025 dengan kebijakan ekonomi yang mendukung kesejahteraan #BerkahRamadan2025,1.90003847535494E+018,2025-03-13 04:17:28+00:00,tahira_gamirah,1.70144171881677E+018,in,,0,0,0,0,https://x.com/tahira_gamirah/status/1900038475354951737,,0,tahira_gamirah,
UU No.11 Tahun 1953 merupakan ketentuan pertama yang mengatur BI sebagai bank sentral. Tugas BI tidak hanya sebagai bank sirkulasi melainkan sebagai bank komersial melalui pemberian kredit. Pada masa ini terdapat Dewan Moneter (DM) yang bertugas menetapkan kebijakan moneter.,1.90004072201711E+018,2025-03-13 04:26:23+00:00,Ubaidillah01,132606318,in,"Jakarta Capital Region, Indone",0,1,0,0,https://x.com/Ubaidillah01/status/1900040722017116193,,0,Ubaidillah01,
DM diketuai Menteri Keuangan dengan anggota Gubernur BI dan Menteri Perdagangan. Selanjutnya BI bertugas menyelenggarakan kebijakan moneter yang telah ditetapkan oleh DM.,1.90004081451828E+018,2025-03-13 04:26:45+00:00,Ubaidillah01,132606318,in,"Jakarta Capital Region, Indone",0,1,0,0,https://x.com/Ubaidillah01/status/1900040814518296626,,0,Ubaidillah01,
Sejak periode ini BI menerapkan rezim kebijakan moneter dengan inflation targeting framework. ​Dalam framework ITF kredibilitas BI dinilai dari kemampuannya mencapai sasaran inflasi yang ditetapkan oleh Pemerintah.,1.9000417156896E+018,2025-03-13 04:30:20+00:00,Ubaidillah01,132606318,in,"Jakarta Capital Region, Indone",0,1,0,0,https://x.com/Ubaidillah01/status/1900041715689603377,,0,Ubaidillah01,
Optimisme ekonomi bertumbuh berkat stimulus Prabowo selama Ramadan hingga Idul Fitri #BerkahRamadan2025,1.90004744421973E+018,2025-03-13 04:53:06+00:00,jinawi_kuswoyo,1.70188468556624E+018,in,,0,0,0,0,https://x.com/jinawi_kuswoyo/status/1900047444219748568,,0,jinawi_kuswoyo,
@tempodotco Ironi demokrasi: Prabowo mengundang rektor untuk memperkuat kolaborasi pendidikan tinggi sementara Inpres No.1/2025 justru memangkas anggaran pendidikan. Diskusi panel tak bermakna jika kebijakan fiskal kontradiktif dengan visi Astacita yang dikampanyekan,1.90005223703803E+018,2025-03-13 05:12:09+00:00,dimarsasongko98,1.78161811225906E+018,in,Jakarta,0,1,10,124,https://x.com/dimarsasongko98/status/1900052237038035196,tempodotco,1,dimarsasongko98,tempodotco
@profesor_saham Prabowo mewarisi sistem yang telah rusak dari Jokowi akhirnya mengambil kebijakan yang serba salah kepercayaan publik thd kinerja pemerintah merosot ditambah terkuaknya kasus Mega korupsi. Semoga Indonesia tidak bubar,1.90005231787935E+018,2025-03-13 05:12:28+00:00,TripIrvan27403,1.73820991421929E+018,in,,0,2,0,37,https://x.com/TripIrvan27403/status/1900052317879353474,profesor_saham,1,TripIrvan27403,profesor_saham
@LeonPriceleon48 Tangani kebijakan anggaran dengan bijak biar terasa manfaatnya luas,1.90005446539235E+018,2025-03-13 05:21:00+00:00,aditya_habibii,1.71122680497829E+018,in,,0,0,0,0,https://x.com/aditya_habibii/status/1900054465392369734,LeonPriceleon48,1,aditya_habibii,LeonPriceleon48
@hexagrap_id Buat setiap program jadi impact besar dengan kebijakan anggaran efisien,1.90005491793257E+018,2025-03-13 05:22:48+00:00,calisca_uyainah,1.69928770640749E+018,in,,0,0,0,0,https://x.com/calisca_uyainah/status/1900054917932572941,hexagrap_id,1,calisca_uyainah,hexagrap_id
@LeonPriceleon48 Kebijakan anggaran kita harus bikin perubahan nyata di lapangan,1.90005879458938E+018,2025-03-13 05:38:12+00:00,bakti_budi2,1.7014407749767E+018,in,,0,0,0,0,https://x.com/bakti_budi2/status/1900058794589381036,LeonPriceleon48,1,bakti_budi2,LeonPriceleon48
@hexagrap_id Pastikan program kita nyata berdampak dengan kebijakan anggaran yang pas,1.90006016296395E+018,2025-03-13 05:43:38+00:00,humaira_karimah,1.7112315183903E+018,in,,0,0,0,0,https://x.com/humaira_karimah/status/1900060162963955992,hexagrap_id,1,humaira_karimah,hexagrap_id
@LeonPriceleon48 Kebijakan anggaran itu bukan soal jumlah tapi soal dampaknya,1.90007049037666E+018,2025-03-13 06:24:41+00:00,paramita_nurai6,1.70976503056743E+018,in,,0,0,0,0,https://x.com/paramita_nurai6/status/1900070490376679809,LeonPriceleon48,1,paramita_nurai6,LeonPriceleon48
@hexagrap_id Optimalkan kebijakan anggaran supaya program kita dirasakan seluruh masyarakat,1.90008200072969E+018,2025-03-13 07:10:25+00:00,tina_farida7,1.70941773751109E+018,in,,0,0,0,0,https://x.com/tina_farida7/status/1900082000729694544,hexagrap_id,1,tina_farida7,hexagrap_id
@hexagrap_id Manfaat program lebih nyata lewat kebijakan anggaran efisiensi,1.90008426344347E+018,2025-03-13 07:19:24+00:00,silvia_ina99,1.71022080912467E+018,in,,0,0,0,0,https://x.com/silvia_ina99/status/1900084263443472424,hexagrap_id,1,silvia_ina99,hexagrap_id
@LeonPriceleon48 Tiap kebijakan anggaran pastikan tujuan programnya buat dampak nyata,1.90008546363932E+018,2025-03-13 07:24:11+00:00,asmadi_prayogaa,1.7115779036188E+018,in,,0,0,0,0,https://x.com/asmadi_prayogaa/status/1900085463639327055,LeonPriceleon48,1,asmadi_prayogaa,LeonPriceleon48
@hexagrap_id Memastikan efek program terasa nyata di masyarakat lewat kebijakan anggaran yg efisien,1.90009318001788E+018,2025-03-13 07:54:50+00:00,kasiyah_sudiat6,1.711592142744E+018,in,,0,0,0,0,https://x.com/kasiyah_sudiat6/status/1900093180017885584,hexagrap_id,1,kasiyah_sudiat6,hexagrap_id
@LeonPriceleon48 Setiap kebijakan anggaran harus bisa jadi manfaat langsung di masyarakat,1.90009510044287E+018,2025-03-13 08:02:28+00:00,gangsa_pradana,1.70978006603152E+018,in,,0,0,0,0,https://x.com/gangsa_pradana/status/1900095100442874262,LeonPriceleon48,1,gangsa_pradana,LeonPriceleon48
@geloraco Duit lagi..? Atau ngundang investor asing pak @prabowo ? Gk ush muluk² uu perampasan aset saja segera syahkan desak @DPR_RI karena yg paling ditakuti koruptor itu jatuh miskin itu aja ! Mau diasingkan tp msh kaya raya mrk gak takut krn uang bicara !,1.90011999325962E+018,2025-03-13 09:41:23+00:00,akusara69,1.84685831011877E+018,in,,0,5,3,49,https://x.com/akusara69/status/1900119993259626768,"geloraco,prabowo,DPR_RI",3,akusara69,geloraco
@hexagrap_id Kebijakan anggaran efisien jadi kunci biar program lebih tepat sasaran,1.9001240470712E+018,2025-03-13 09:57:30+00:00,catur_w29,1.709805176625E+018,in,,0,0,0,0,https://x.com/catur_w29/status/1900124047071207608,hexagrap_id,1,catur_w29,hexagrap_id
@DrEvaChaniago Pak @prabowo mgkn berminat utk me-revisi aturan yg memberatkan pasien dan RS kayak gini? Sbg ilustrasi pak BPJS itu kategori nya Badan Layanan Umum bkn BUMN yg profit oriented.,1.90012641090097E+018,2025-03-13 10:06:53+00:00,romario_aja,1.87873894248237E+018,in,,0,0,0,0,https://x.com/romario_aja/status/1900126410900988254,"DrEvaChaniago,prabowo",2,romario_aja,DrEvaChaniago
